task,embedding,kernel,R,R2,kendalltau,log_loss,SE
log_GFP,X_P450_data_1_2.pkl,Matern5/2,0.357414807177,0.123857571789,0.232688545968,337.841164841,1.33082410952
log_GFP,X_P450_all_4_1.pkl,Matern5/2,0.361264617596,0.121338686857,0.246424690285,338.293811024,1.33465019154
log_GFP,X_random_5_7.pkl,Matern5/2,0.588352104998,0.344578483828,0.393610084764,309.284282661,0.995558173573
log_GFP,X_random_3_1.pkl,Matern5/2,0.623187005114,0.386730546752,0.446902847207,302.210799461,0.931530933481
log_GFP,X_P450_all_2_7.pkl,Matern5/2,0.48492935938,0.234635646644,0.341099760922,326.267406069,1.16255679581
log_GFP,X_P450_data_5_6.pkl,Matern5/2,-0.360747269127,-0.0171328313173,-0.234253423169,352.501768999,1.5449827002
log_GFP,X_random_1_3.pkl,Matern5/2,0.3803359258,0.141720206468,0.263638339491,338.431134848,1.30369150627
log_GFP,X_random_1_2.pkl,Matern5/2,0.457121885557,0.208739278044,0.313627472289,328.165533986,1.20189230859
log_GFP,X_P450_data_5_7.pkl,Matern5/2,-0.360747269127,-0.0171328313173,-0.234253423169,352.501768999,1.5449827002
log_GFP,X_P450_all_2_6.pkl,Matern5/2,0.494528155251,0.243826221623,0.332753749185,323.994376728,1.14859669256
log_GFP,X_random_5_6.pkl,Matern5/2,0.574736470333,0.328197171567,0.383525320582,310.916580913,1.02044070934
log_GFP,X_P450_data_1_3.pkl,Matern5/2,0.416394554039,0.173058579497,0.275287980874,334.073238504,1.25608981386
log_GFP,X_P450_data_3_1.pkl,Matern5/2,0.551808044488,0.302995349942,0.388133014562,318.910212653,1.05872123399
log_GFP,X_P450_data_3_3.pkl,Matern5/2,0.423001306414,0.173616774835,0.323103673115,337.799871978,1.25524193823
log_GFP,X_P450_data_1_1.pkl,Matern5/2,0.314468671244,0.091242456582,0.231036731145,346.754887078,1.38036512049
log_GFP,X_random_5_4.pkl,Matern5/2,0.495194577184,0.243034949259,0.336057378831,322.063660907,1.14979860255
log_GFP,X_P450_all_4_2.pkl,Matern5/2,0.338219883067,0.107325127174,0.243082875147,339.47477983,1.35593620908
log_GFP,X_P450_all_2_4.pkl,Matern5/2,0.600583515721,0.355125274363,0.415692240817,306.543858701,0.979538034986
log_GFP,X_random_3_2.pkl,Matern5/2,0.639778577764,0.40830413558,0.466724625082,296.62613142,0.898761544377
log_GFP,X_P450_data_5_5.pkl,Matern5/2,-0.360747269127,-0.0171328313173,-0.234253423169,352.501768999,1.5449827002
log_GFP,X_random_1_1.pkl,Matern5/2,0.544166490894,0.294194945894,0.371701803956,316.600246203,1.07208868373
log_GFP,X_P450_data_5_4.pkl,Matern5/2,-0.360747269127,-0.0171328313173,-0.234253423169,352.501768999,1.5449827002
log_GFP,X_random_3_3.pkl,Matern5/2,0.616923764637,0.37845917712,0.446207346229,302.875090494,0.944094801833
log_GFP,X_P450_all_2_5.pkl,Matern5/2,0.58581894957,0.341130511821,0.424038252554,307.673988264,1.00079550044
log_GFP,X_P450_all_4_3.pkl,Matern5/2,0.363244495168,0.128090084933,0.244251249728,337.052492663,1.32439509712
log_GFP,X_random_5_5.pkl,Matern5/2,0.508623433814,0.254454398032,0.348228645947,318.664905829,1.13245293219
log_GFP,X_P450_data_3_2.pkl,Matern5/2,0.555252137705,0.30772598545,0.384133883938,317.327441738,1.05153559432
log_GFP,X_P450_data_3_6.pkl,Matern5/2,0.577296467335,0.333035129512,0.403607911324,314.469452984,1.01309205132
log_GFP,X_P450_data_1_4.pkl,Matern5/2,0.423832871816,0.179047963641,0.298761138883,331.236132611,1.24699218708
log_GFP,X_random_5_1.pkl,Matern5/2,0.52726829018,0.274881994814,0.344751141056,316.566391268,1.1014242576
log_GFP,X_P450_all_4_7.pkl,Matern5/2,0.429968560187,0.184720413807,0.294066507281,331.111705191,1.2383759699
log_GFP,X_P450_all_2_1.pkl,Matern5/2,0.373567979279,0.136770832494,0.239556618126,335.141920207,1.31120940063
log_GFP,X_random_3_7.pkl,Matern5/2,0.642960509685,0.410870668857,0.459769615301,296.201725877,0.894863086486
log_GFP,X_random_1_5.pkl,Matern5/2,0.335947187494,0.112380301027,0.221995218431,339.023985554,1.34825760909
log_GFP,X_random_1_4.pkl,Matern5/2,0.379106210042,0.142081134209,0.246424690285,337.061668828,1.30314327196
log_GFP,X_P450_data_5_1.pkl,Matern5/2,-0.360747269127,-0.0171328313173,-0.234253423169,352.501768999,1.5449827002
log_GFP,X_random_3_6.pkl,Matern5/2,0.634015169344,0.399102501707,0.454814170832,299.118595251,0.912738445632
log_GFP,X_P450_all_4_6.pkl,Matern5/2,0.459987791103,0.211071431338,0.343012388611,329.443966515,1.1983498642
log_GFP,X_P450_data_1_5.pkl,Matern5/2,0.462468885095,0.213715682759,0.310671593132,326.693003566,1.19433335566
log_GFP,X_P450_data_3_7.pkl,Matern5/2,0.561646903514,0.315123798555,0.393349271897,315.825691011,1.0402986222
log_GFP,X_P450_data_3_5.pkl,Matern5/2,0.545197951741,0.292501169858,0.386655074984,325.910841671,1.07466145947
log_GFP,X_P450_data_1_7.pkl,Matern5/2,0.437607423973,0.191011815712,0.285633557922,329.453028964,1.22881959063
log_GFP,X_P450_all_4_4.pkl,Matern5/2,0.141063962429,0.0197673275741,-0.0226472505977,348.963879404,1.48893288511
log_GFP,X_random_5_2.pkl,Matern5/2,0.545743399598,0.294798485502,0.366572484243,313.238679266,1.07117193203
log_GFP,X_random_3_4.pkl,Matern5/2,0.637928607262,0.40318116499,0.449163225386,299.46077737,0.906543124807
log_GFP,X_P450_all_2_2.pkl,Matern5/2,0.48286373279,0.231999195661,0.342229950011,326.064043636,1.1665614558
log_GFP,X_P450_data_5_3.pkl,Matern5/2,-0.360747269127,-0.0171328313173,-0.234253423169,352.501768999,1.5449827002
