task,embedding,kernel,R,R2,kendalltau,log_loss,SE
T50,X_ChR_all_5_5.pkl,Matern5/2,-0.315793231151,-0.011326882394,-0.205643958332,768.933109197,33.517064529
T50,X_scrambled_1_6.pkl,Matern5/2,0.673564756592,0.451761829974,0.487699434293,697.785176025,18.1695299926
T50,X_original_2_2.pkl,Matern5/2,0.925926938054,0.856540156471,0.75015339583,522.500956735,4.75449917983
T50,X_scrambled_3_4.pkl,Matern5/2,0.923852522369,0.852034095387,0.744582439099,530.019962102,4.90383758142
T50,X_uniform_2_4.pkl,Matern5/2,0.926760472971,0.858319947525,0.754692693907,521.007874283,4.69551392725
T50,X_small_1_2.pkl,Matern5/2,0.717401886706,0.51387965582,0.506406844549,680.94145626,16.1108413396
T50,X_peak_4_7.pkl,Matern5/2,0.578749954346,0.333992679675,0.39932067628,724.16536462,22.072596626
T50,X_ChR_data_4_3.pkl,Matern5/2,0.477376196571,0.22479306604,0.321258504806,740.620014084,25.69165448
T50,X_ChR_data_4_2.pkl,Matern5/2,0.442319821607,0.193040417831,0.296498697114,745.053351723,26.7439903543
T50,X_small_1_3.pkl,Matern5/2,0.717601715466,0.514464226955,0.516241990382,681.007485891,16.0914676744
T50,X_peak_4_6.pkl,Matern5/2,0.596170022514,0.354402684941,0.408261717947,720.713426186,21.3961749116
T50,X_uniform_2_5.pkl,Matern5/2,0.930417130904,0.864876388061,0.759438323714,517.977185833,4.47822252092
T50,X_scrambled_3_5.pkl,Matern5/2,0.924795458104,0.85287350753,0.753317149035,528.538598918,4.87601805893
T50,X_original_2_3.pkl,Matern5/2,0.926546211415,0.857577774452,0.755174134612,526.948861445,4.7201107843
T50,X_small_3_1.pkl,Matern5/2,0.894670816784,0.799535571356,0.69747002724,565.944933532,6.64372648211
T50,X_scrambled_1_7.pkl,Matern5/2,0.67838273847,0.459332139272,0.475594639421,695.098281996,17.9186372796
T50,X_ChR_all_5_4.pkl,Matern5/2,-0.321754594049,-0.0111875520824,-0.204102795964,768.859763888,33.5124468894
T50,X_small_5_7.pkl,Matern5/2,-0.325412539137,-0.0113529896666,-0.214516222755,768.839513801,33.5179297676
T50,X_ChR_all_3_2.pkl,Matern5/2,0.92578004084,0.856501110737,0.746233092945,533.390494993,4.75579322075
T50,X_ChR_data_2_4.pkl,Matern5/2,0.91443724328,0.834947730542,0.732064980766,548.189944363,5.47010829275
T50,X_uniform_4_3.pkl,Matern5/2,0.924934899784,0.855065129376,0.751460163458,528.325579008,4.80338404502
T50,X_scrambled_5_3.pkl,Matern5/2,0.915420729229,0.83754978026,0.725737474356,542.553095524,5.38387201266
T50,X_original_4_5.pkl,Matern5/2,0.938020492128,0.879448548905,0.77429420833,506.746716624,3.99527673569
